label,message
ham  ,"A noite terminou para mais um dia, a manhã chegou de uma forma especial. Que você sorria como os raios de sol e deixe suas preocupações na baía azul azul."
spam ,BÔNUS ESPECIAL HMV 500 libras de vouchers HMV genuínos para ganhar. Basta responder a 4 perguntas fáceis. Jogue agora! Envie HMV para 86688 Mais informações: www.100percent-real.com
ham  ,Acho que a Usf pode muito bem levar 1 carro
ham  ,Nenhuma objeção. Meu namorado não vem.
ham  ,Obrigado...
ham  ,Diga ao Rob para transar com a namorada dele no teatro
ham  ,"Incrível, vejo você em breve"
ham  ,"Acabei de enviar. Então, que tipo de comida você gosta?"
ham  ,Tudo pronto? Tudo entregue? Comemorações a todo vapor ainda?
ham  ,Você foi chamado de ferramenta?
ham  ,"Quando você sente falta de alguém, essa pessoa é definitivamente especial para você. Mas se a pessoa é tão especial, por que sentir falta dela? Apenas mantenha contato, obrigado."
ham  ,Ok. Eu perguntei por dinheiro até onde
ham  ,Certo...
ham  ,"Sim, acho que meu cara de sempre ainda está desmaiado da noite passada, se você conseguir falar com alguém, me avise e eu vou lá."
ham  ,"K, talvez eu passe aí hoje à noite se minha aula acabar mais cedo"
ham  ,OK..
ham  ,"oi, amor, estou passeando com minha namorada, o que você está fazendo? me ligue em uma hora em casa se estiver tudo bem ou me ligue neste telefone agora, amo jenny xxx"
ham  ,"Minha vida significa muito para mim, Não porque eu ame minha vida, Mas porque eu amo as pessoas na minha vida, O mundo as chama de amigas, eu as chamo de meu mundo:-).. Ge:-).."
ham  ,"Caro, enviarei e-mail hoje à noite. Estou ocupado na rua, atualizo você hoje à noite. As coisas parecem estar bem. Varunnathu edukkukayee raksha ollu. Mas uma boa no sentido real."
ham  ,"Ei, você disse seu nome para Gautham, ah?"
ham  ,Você o encontrou? Eu me sinto tão idiota que a câmera estava funcionando.
ham  ,Opa. 4 entendeu essa parte.
ham  ,Você está tão ocupado assim?
ham  ,Eu acidentalmente deletei a mensagem. Reenvie por favor.
spam ,"Cliente T-Mobile, agora você pode reivindicar seu upgrade de TELEFONE COM CÂMERA GRÁTIS e um cartão SIM pay & go pela sua fidelidade. Ligue para 0845 021 3680. A oferta termina em 28 de fevereiro. Os T&C's se aplicam"
ham  ,"A menos que seja uma situação em que VOCÊ VAI, GAROTA, seria mais apropriado"
ham  ,"Me machuque... Me provoque... Me faça chorar... Mas no final da minha vida, quando eu morrer, por favor, coloque uma rosa no meu túmulo e diga: ESTÚPIDO, SINTO SUA FALTA... TENHA UM BOM DIA, BSLVYL"
ham  ,"Não posso atender o telefone agora. Por favor, envie uma mensagem"
ham  ,Precisa de um café amanhã? Não acredito que já é essa época da semana
ham  ,"Incrível, lembro da última vez que deixamos alguém chapado pela primeira vez com diesel :V"
ham  ,"Merda, isso é realmente chocante e assustador, não consigo imaginar por um segundo. Definitivamente para sair à noite. Você acha que tem algum lugar onde eu possa dormir à noite, economizar no táxi?"
ham  ,"Ah, e a propósito, você tem mais comida na sua geladeira! Quer sair para jantar hoje à noite?"
ham  ,Ele é um ator maravilhoso
spam ,"SMS. ac Blind Date 4U!: Rodds1 tem 21/m de Aberdeen, Reino Unido. Dê uma olhada nele http://img. sms. ac/W/icmb3cktz8r7!-4 sem Blind Dates enviar OCULTAR"
ham  ,Sim... Pelo que me lembro... Acho que deveria ser um livro...
ham  ,Jos perguntou se você quer se encontrar?
ham  ,Kkkk sim. Nossa amizade está por um fio porque você não compra coisas.
spam ,"TheMob> Confira nossa mais nova seleção de conteúdo, jogos, tons, fofocas, garotas e esportes, mantenha seu celular em forma e descolado, envie uma mensagem de texto WAP para 82468"
ham  ,Onde estão as chaves da garagem? Elas não estão na estante
ham  ,Hoje é o DIA DE ACEITAÇÃO. Você me aceita como? Irmão Irmã Amante Querido1 Melhor1 Fechado Amor Apenas Fofo Parceiro de Vida Amado Coração Companheiro Sem resposta significa inimigo
spam ,"Acha que é inteligente? Ganhe £ 200 esta semana em nosso quiz semanal, envie PLAY para 85222 agora! Termos e Condições WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1,50/semana"
ham  ,"Ele diz que me ligará quando o amigo tiver o dinheiro, mas que definitivamente comprará antes do final da semana."
ham  ,"Olá, o jeito que eu estava com você hoje, é o jeito normal e esse é o meu verdadeiro eu. Você é único e espero te conhecer pelo resto da minha vida. Espero que você encontre o que estava perdido."
ham  ,Você fez meu dia. Tenha um ótimo dia também.
ham  ,K.k:)avança feliz pongal.
ham  ,"Hmmm... Acho que podemos fazer 4 kb e power yoga... Haha, não sei se podemos fazer power yoga outra vez... Obrigado, esqueci o liao..."
ham  ,"Na verdade não, cara. Receio que não tenha amigos :("
spam ,Apenas em dezembro! Seu celular tem mais de 11 meses? Você tem direito a atualizar para a câmera colorida mais recente do celular de graça! Ligue para a Mobile Update Co GRÁTIS no 08002986906
ham  ,"Bolo de café, eu acho..."
ham  ,"Feliz Natal para você também, querida, eu te amo *beijos*"
ham  ,Ei... Por que não vamos assistir X-Men e almoçar... Haha
ham  ,vc pode avisar as pessoas que eu vou ficar um pouco l8 porque 2 ônibus passaram porque estavam lotados e eu ainda estou esperando 4 1. Pete x
ham  ,Isso seria ótimo. Estaremos no Guild. Podemos nos encontrar na Bristol Road ou em algum lugar - entraremos em contato no fim de semana. Nossos planos decolam! Tenha uma boa semana
ham  ,Sem problemas. Como você está?
ham  ,Nenhuma chamada...mensagens...chamadas perdidas
ham  ,"Olá, da:) como está a aula de hoje?"
ham  ,"Eu diria que é um bom sinal, mas, bem, você conhece meu histórico em ler mulheres"
ham  ,"Legal, me mande uma mensagem quando estiver estacionado"
ham  ,Estou lendo o texto que acabei de te enviar. É para ser uma piada. Então leia dessa forma
ham  ,K.k:)apo k.bom filme.
ham  ,Talvez eu possa tirar o livro amanhã e devolvê-lo imediatamente...? Ou algo assim.
spam ,Ligue para a Alemanha por apenas 1 centavo por minuto! Ligue de uma linha fixa pelo número de acesso 0844 861 85 85. Sem pré-pagamento. Acesso direto!
ham  ,"Qualquer chance que você poderia ter tido comigo evaporou assim que você violou minha privacidade roubando meu número de telefone da papelada do seu empregador. Não é nada legal. Por favor, não entre em contato comigo novamente ou eu vou denunciá-lo ao seu supervisor."
spam ,Especial Dia dos Namorados! Ganhe mais de £ 1.000 em nosso quiz e leve seu parceiro para a viagem da sua vida! Envie GO para 83600 agora. 150p/msg rcvd. Atendimento ao cliente: 08718720201.
ham  ,"Ta-Daaaaa! Cheguei em casa, querida, você ainda está acordada?"
ham  ,Legal. Então como é que você nunca foi brindado com vinho e comida antes?
ham  ,Só dormindo...e surfando
ham  ,"Desculpe, ligo mais tarde"
ham  ,"Você está me ligando, certo? Ligue para o meu telefone..."
ham  ,"Ok, isso é ótimo, muito obrigado."
ham  ,Imagino que o post tenha chegado então! Você deve ter 1000s de textos agora! Boa leitura. O meu de wiv hello caroline no final é o meu favorito. Deus o abençoe
ham  ,"Onde você estava se escondendo, estranho?"
ham  ,Não estou interessado em fazer isso.
ham  ,Minha irmã completou duas rodadas em Birla Soft ontem.
ham  ,Boa noite...tc...praticando em andamento
ham  ,Dis is yijue. Acabei de ver seu e-mail. Caso o huiming não tenha enviado meu número para você. Dis is my num.
ham  ,Um pequeno problema de prestígio agora.
spam ,"Quer transar? Eu quero. Interessado? sextextuk.com txt XXUK SUZY para 69876. Txts custam 1,50 por msg. TnCs no site. X"
ham  ,Só para saber como você está. Realmente sinto falta de ver Jeremiah. Tenha um ótimo mês
ham  ,"Não posso te ajudar nisso, nunca tive um iPhone"
ham  ,"Se você não estiver no meu carro em uma hora e meia, eu vou ficar louco"
ham  ,"HOJE é o dia do perdão! Se alguma vez eu fiquei bravo com você, se alguma vez eu me comportei mal ou te machuquei? por favor, por favor, APENAS DÊ UM TAPA EM VOCÊ MESMO, porque a culpa é sua, eu estou basicamente BEM"
ham  ,Vocês já descobriram quanto precisamos de álcool? Jay e eu estamos tentando descobrir quanto podemos gastar com segurança em maconha
ham  ,&lt;#&gt; ISH MINUTES FOI HÁ 5 MINUTOS. WTF.
ham  ,"Obrigado por ligar. Esqueci de desejar Feliz Onam a você, Sirji. Estou bem aqui e me lembrei de você quando conheci um corretor de seguros. Te encontro no Catar, Insha Allah. Rakhesh, ex-Tata AIG que se juntou à TISSCO, Tayseer."
spam ,"Parabéns, você ganhou 500 vouchers de CD ou 125 brindes garantidos e entrada gratuita para 2 sorteios de 100 semanas. Envie MÚSICA para 87066 TnCs www.Ldew.com1win150ppmx3age16"
spam ,"Seu saldo de caixa é atualmente de 500 libras - para maximizar seu dinheiro, envie DINHEIRO para 86688 apenas 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL"
ham  ,"Eu sou um ator. Quando trabalho, trabalho à noite e durmo até tarde. Como estou desempregado no momento, SEMPRE durmo até tarde. Quando você está desempregado, todo dia é sábado."
ham  ,"Olá! Acabei de chegar, st andrews-boy, é um longo caminho! Está frio. Vou mantê-lo informado"
ham  ,Ha ha legal legal chikku chikku :-):-DB-)
ham  ,"Ah, ok, sem problemas."
ham  ,Verifique o status de Audrey agora mesmo
ham  ,Ocupado aqui. Tentando terminar para o ano novo. Estou ansioso para finalmente conhecê-lo...
ham  ,"Boa tarde, sol! Como amanhece esse dia? Estamos revigorados e felizes por estarmos vivos? Respiramos o ar e sorrimos? Penso em você, meu amor... Como sempre"
ham  ,"Bem, eu sei que Z vai cuidar de mim. Então não se preocupe."
spam ,"Update_Now - Oferta de Natal! Últimos Motorola, SonyEricsson e Nokia e Bluetooth GRÁTIS! Minutos em Dobro e 1000 Txt na Orange. Ligue para MobileUpd8 em 08000839402 ou call2optout/F4Q="
spam ,"Aqui está seu código de desconto RP176781. Para interromper mais mensagens, responda stop. www.regalportfolio.co.uk. Atendimento ao cliente 08717205546"
ham  ,O uniforme Wat? Onde obter?
ham  ,"Legal, me mande uma mensagem quando estiver pronto"
ham  ,"Olá meu boytoy... Geeee já estou com saudades e acabei de acordar. Queria que você estivesse aqui na cama comigo, me abraçando. Eu te amo..."
ham  ,Eu vou te mimar na cama também :)
ham  ,Vou tomar banho e te mando uma mensagem em &lt;#&gt; min.
ham  ,"Não posso continuar falando com as pessoas se não tenho certeza se posso pagar se elas concordarem com o preço. Então, por favor, me diga o que você realmente quer comprar e quanto você está disposto a pagar"
spam ,"Obrigado pelo seu pedido de toque, referência T91. Você será cobrado em GBP 4 por semana. Você pode cancelar a assinatura a qualquer momento ligando para o atendimento ao cliente em 09057039994"
ham  ,Você pode dizer o que aconteceu?
ham  ,Você poderia ter me visto... eu não reconheci seu rosto.:)
ham  ,"Bem, não há muitas coisas acontecendo em Lindsay no Ano Novo *suspira* Alguns bares em Ptbo e a garça azul tem algo acontecendo"
ham  ,Mantenha meu payasam lá se rinu trouxer
ham  ,Eu ensinei que o senhor Ranjith me ligou. Então só eu sms assim. Porque ele está verificando sobre o projeto. Prabu disse hoje então só pa não me confunda..
ham  ,"Acho que é por isso que você está preocupada. Você deve saber que há uma maneira do corpo se reparar. E tenho certeza de que você não deve se preocupar. Vamos devagar. Primeiro os testes, eles vão orientar quando é sua ovulação, então relaxe. Nada do que você disse é motivo para se preocupar, mas eu vou continuar acompanhando você."
ham  ,"Sim, claro, me dê alguns minutos para rastrear minha carteira"
ham  ,"Ei, deixa isso. Não é grande coisa:-) tome cuidado."
ham  ,"Ei, vou me atrasar, ah... Te encontro às 9h45+"
spam ,"Minutos duplos e txts 4 6 meses de Bluetooth GRÁTIS na Orange. Disponível em telefones Sony, Nokia Motorola. Ligue para MobileUpd8 em 08000839402 ou call2optout/N9DX"
ham  ,O Sr. Coruja levou 3 lambidas
ham  ,"Local do cliente, eu te ligo."
ham  ,Mm naquela época você não gosta de diversão
spam ,Aluguel de linha Orange pela metade do preço por 4 meses e os últimos celulares com câmera 4 GRÁTIS. Teve seu telefone por 11 meses? Ligue para MobilesDirect gratuitamente no 08000938767 para atualizar agora! or2stoptxt
ham  ,"Sim, estou tendo meu bufê de almoço agora... Você já comeu?"
ham  ,"Hum, tão tarde... Para o jantar?"
ham  ,"Ei, então neste sábado vamos para a introdução ao pilates apenas? Ou o kickboxing também?"
ham  ,Só de manhã eu posso ok.
ham  ,"Sim, acho que sim. Estou no escritório, mas meu colo está na sala, acho que está ligado há alguns dias. Não desliguei isso"
ham  ,Te pego por volta das 7h30? Que horas vocês vão?
ham  ,"A partir de agora, o prêmio de desempenho será calculado a cada dois meses, não para o período atual de um mês."
ham  ,"Na verdade, estava dormindo e ainda pode ser quando você ligar de volta. Então, uma mensagem é ótima. Você arrasa, mana. Vou te mandar uma mensagem quando eu acordar."
ham  ,"Você está sempre expondo seus negócios. Você posta fotos da sua bunda no Facebook. Você é uma das pessoas mais abertas que já conheci. Por que eu pensaria que uma foto do seu quarto te machucaria, te faria se sentir violada?"
ham  ,"Boa noite senhor, Al Salam Wahleykkum. Compartilhando uma boa notícia. Pela graça de Deus, recebi uma oferta da Tayseer, TISSCO e entrei. Espero que esteja bem. Inshah Allah, nos encontramos algum dia. Rakhesh, visitante da Índia."
ham  ,Hmmm...k...mas eu quero mudar o campo rapidamente da:-)Eu quero obter administrador de sistema ou administrador de rede..
spam ,"TOQUE GRÁTIS envie PRIMEIRO para 87131 para um poli ou envie GET para 87131 para um tom verdadeiro! Ajuda? 0845 2814032 16 após o 1º grátis, os tons são 3x£150pw para e£nd txt stop"
ham  ,"Querida, como está a Chechi? Você falou com ela?"
ham  ,O creme para cabelo não foi enviado.
ham  ,Nada disso vai acontecer até você chegar aqui
ham  ,"Sim, a grande queima da árvore de natal de Loxahatchee de &lt;#&gt; começa em uma hora"
ham  ,"Haha, acostume-se a dirigir para a USF, cara, eu conheço muitos maconheiros"
ham  ,"Tudo estava bem até a aula um pouco desastrosa desta tarde com meus queridinhos favoritos! Espero que o dia de folga seja bom. O café seria bom, pois não posso ficar até tarde amanhã. Mesma hora + lugar de sempre?"
ham  ,Olá! Boa semana? Quer tomar uma bebida ou algo mais tarde?
ham  ,Indo em direção ao topo do ônibus
ham  ,"Mensagem:algum texto faltando* Remetente:Nome faltando* *Número faltando *Enviado:Data faltando *Sinto muito sua falta, é por isso que está tudo faltando enviado via fullonsms.com"
ham  ,Venha ao nosso quarto em algum momento para que possamos definir o plano para este fim de semana
ham  ,Porque eu quero que seja sua coisa
ham  ,"Okies... Eu vou yan jiu também... Podemos pular ard oso, ir cine den, ir mrt one, blá blá blá..."
ham  ,Leve um pouco de Wendy para casa =D
spam ,100 serviço de namoro cal;l 09064012103 box334sk38ch
ham  ,E aí? Você não quer dormir?
ham  ,"Tudo bem, agora tenho uma nova meta"
spam ,"Entrada GRATUITA em nossa competição semanal de £ 250, basta enviar uma mensagem de texto com a palavra WIN para 80086 AGORA. 18 T&C www.txttowin.co.uk"
ham  ,"Tudo bem, vou sair em alguns minutos, me mande uma mensagem onde te encontro"
