label,message
spam ,Intentamos comunicarnos con usted en relación con su respuesta a nuestra oferta de un teléfono con video. ¿750 minutos de llamadas en cualquier momento? ¿MENSAJES DE TEXTO ILIMITADOS? ¿Videocámara? Responda o llame al 08000930705 AHORA
ham  ,¡Estoy aparcado al lado de un MINI! ¿Cuándo crees que vendrás hoy?
ham  ,Sí
ham  ,"De todos modos, ahora voy a ir de compras sola, porque mi hermana aún no ha terminado. No te molestes, Liao."
ham  ,MI NÚMERO EN LUTON 0125698789 ¡LLÁMAME SI ESTÁS POR AQUÍ! H*
spam ,Hola estoy muy cachonda quiero chatear o verme desnuda texto caliente al 69698 texto cobrado a 150pm para darse de baja texto stop 69698
ham  ,¿Por qué no viniste con nosotros?
ham  ,Lo mismo. ¿Quieres planificar un viaje en algún momento?
ham  ,"Aún no estoy seguro, todavía estoy tratando de comunicarme con él."
spam ,¡Tu servicio de tonos de llamada ha cambiado! ¡25 créditos gratis! ¡Entra en club4mobiles.com para elegir contenido ahora! ¿Quieres parar? Envía un mensaje de texto con la palabra CLUB STOP al 87070. 150p/semana Club4 P.O. Box 1146 MK45 2WT
ham  ,El evo. Solo tuve que descargar flash. ¿Envidia?
spam ,Ringtone Club: ¡recibe la lista de singles del Reino Unido en tu móvil cada semana y elige el tono de llamada de la mejor calidad! Este mensaje es gratuito.
ham  ,"Ven a mi casa, estamos solucionando nuestra situación con los narcóticos."
ham  ,"La noche ha terminado para otro día, la mañana ha llegado de una manera especial. Que sonrías como los rayos del sol y dejes tus preocupaciones en la bahía azul."
spam ,BONO ESPECIAL HMV 500 libras en vales HMV auténticos para ganar. Solo tienes que responder a 4 sencillas preguntas. ¡Juega ahora! Envía HMV al 86688 Más información: www.100percent-real.com
ham  ,"Supongo que USF, también podría llevar un auto."
ham  ,No tengo objeciones. Mi novio no va a venir.
ham  ,Gracias...
ham  ,Dile a Rob que se acueste con su novia en el cine.
ham  ,"Genial, nos vemos en un rato."
ham  ,Acabo de enviarlo. ¿Qué tipo de comida te gusta?
ham  ,¿Todo listo? ¿Todo entregado? ¿Las celebraciones ya están en pleno apogeo?
ham  ,¿Te llamaron herramienta?
ham  ,"Cuando extrañas a alguien, esa persona definitivamente es especial para ti... Pero si la persona es tan especial, ¿por qué extrañarla?, simplemente mantente en contacto."
ham  ,"Ok, pedí dinero hasta donde"
ham  ,Está bien...
ham  ,"Sí, creo que mi chico habitual todavía está desmayado desde anoche. Si te comunicas con alguien, avísame y lo solucionaré."
ham  ,"K, podría pasarme esta noche si mi clase termina temprano."
ham  ,De acuerdo..
ham  ,"Hola nena, estoy de paseo con mi novia. ¿Qué haces? Llámame para quedarme una hora en casa si te parece bien o llámame por este teléfono ahora. Con cariño, Jenny."
ham  ,"Mi vida significa mucho para mí, no porque ame mi vida, sino porque amo a las personas en mi vida, el mundo los llama amigos, yo los llamo mi mundo:-).. Ge:-).."
ham  ,"Estimado, te enviaré un correo esta noche. Hay mucha actividad en la calle, te mantendré informado esta noche. Las cosas se ven bien. Varunnathu edukkukayee raksha ollu, pero una buena en el sentido real."
ham  ,"Oye, ¿le dijiste tu nombre a Gautham?"
ham  ,¿Lo encontraste? Me siento tan estúpido porque la cámara estaba funcionando.
ham  ,Ups. 4 entendió esa parte.
ham  ,¿Estás tan ocupado?
ham  ,"Borré el mensaje por accidente. Vuelve a enviarlo, por favor."
spam ,"Si eres cliente de T-Mobile, ahora puedes solicitar tu actualización GRATUITA a un TELÉFONO CON CÁMARA y una tarjeta SIM prepago por fidelidad. Llama al 0845 021 3680. La oferta finaliza el 28 de febrero. Se aplican términos y condiciones."
ham  ,"A menos que sea una situación en la que ""TÚ VAS, CHICA"" sería más apropiado."
ham  ,Lastimame... Bromea conmigo... Hazme llorar... Pero al final de mi vida cuando muera por favor mantén una rosa en mi tumba y di ESTÚPIDO TE EXTRAÑO.. TEN UN BUEN DÍA BSLVYL
ham  ,No puedo atender el teléfono en este momento. Por favor envíenme un mensaje.
ham  ,¿Necesitas un café mañana? No puedo creer que ya sea ese momento de la semana.
ham  ,"Impresionante, recuerdo la última vez que drogamos a alguien por primera vez con diésel :V"
ham  ,"Mierda, es realmente impactante y aterradora, no puedo imaginarlo ni por un segundo. Definitivamente, me gustaría salir de noche. ¿Crees que hay algún lugar donde pueda pasar la noche, sin tener que tomar un taxi?"
ham  ,"¡Ah, y por cierto, tienes más comida en el frigorífico! ¿Quieres salir a cenar esta noche?"
ham  ,Es un actor maravilloso.
spam ,"SMS. ac Blind Date 4U!: Rodds1 tiene 21 años y es de Aberdeen, Reino Unido. Échale un vistazo http://img. sms. ac/W/icmb3cktz8r7!-4 No se permiten citas a ciegas. Enviar OCULTAR"
ham  ,Sí... Por lo que recuerdo... Creo que debería poder reservarse...
ham  ,¿Jos pregunta si quieres quedar?
ham  ,"Jaja, sí. Nuestra amistad pende de un hilo porque no quieres comprar cosas."
spam ,"TheMob> Echa un vistazo a nuestra nueva selección de contenido, Juegos, Tonos, Chismes, chicas y deportes. Mantén tu móvil en forma y envía mensajes de texto divertidos por WAP al 82468"
ham  ,¿Dónde están las llaves del garaje? No están en la estantería.
ham  ,Hoy es el DÍA DE ACEPTACIÓN. ¿Me aceptas como? Hermano Hermana Amante Querido1 Mejor1 Cercano1 Amigo1 Compañero de vida Amado Amigo1 Sin respuesta significa enemigo
spam ,"¿Crees que eres inteligente? ¡Gana £200 esta semana en nuestro concurso semanal! Envía ahora el mensaje PLAY al 85222. Términos y condiciones WinnersClub PO BOX 84, M26 3UZ. 16+. £1,50/semana"
ham  ,"Dice que me llamará cuando su amigo tenga el dinero, pero que definitivamente comprará antes de fin de semana."
ham  ,"Hola, la forma en que me porté contigo hoy es la forma normal y esta soy yo en realidad. Eres única y espero conocerte por el resto de mi vida. Espero que encuentres lo que perdiste."
ham  ,Me alegraste el día. Que tengas un buen día tú también.
ham  ,K.k:)Feliz pongal de antemano.
ham  ,"Hmmm... Supongo que podemos hacer 4 kb y power yoga... Jaja, no sé, podemos hacer power yoga ot... Gracias, lo oso, lo olvidé..."
ham  ,"En realidad no, amigo. Me temo que no tengo amigos :("
spam ,¡Solo en diciembre! ¿Tuviste tu móvil durante 11 meses o más? ¡Tienes derecho a actualizarlo a la última cámara a color de forma gratuita! Llama a The Mobile Update Co GRATIS al 08002986906
ham  ,"Pastel de café, supongo."
ham  ,"Feliz Navidad para ti también, nena, te amo *besos*"
ham  ,Oye... ¿Por qué no vamos a ver X-Men y almorzamos? Jaja
ham  ,¿Podrías decirle a la gente que voy a estar un rato a las 18 porque pasaron 2 autobuses porque estaban llenos y todavía estoy esperando el 1? Pete x
ham  ,Sería genial. Estaremos en el Gremio. Podríamos encontrarnos en Bristol Road o en algún otro lugar. Nos pondremos en contacto durante el fin de semana. ¡Nuestros planes se hacen realidad! Que tengas una buena semana.
ham  ,No hay problema. ¿Cómo estás?
ham  ,Sin llamadas...mensajes...llamadas perdidas
ham  ,Hola da:)¿cómo va la clase de hoy?
ham  ,"Yo diría que es una buena señal, pero, bueno, ya sabes mi historial leyendo a las mujeres."
ham  ,"Genial, envíame un mensaje de texto cuando estés estacionado"
ham  ,Estoy leyendo el texto que te acabo de enviar. Se supone que es una broma. Así que léelo desde ese punto de vista.
ham  ,K.k:)apo k.buena pelicula.
ham  ,Quizás podría sacar el libro y devolverlo inmediatamente... ¿o algo así?
spam ,Llama a Alemania por tan solo 1 penique el minuto. Llama desde una línea fija a través del número de acceso 0844 861 85 85. Sin pago por adelantado. ¡Acceso directo!
ham  ,Cualquier oportunidad que pudieras haber tenido conmigo se esfumó en cuanto violaste mi privacidad al robar mi número de teléfono de los documentos de tu empleador. No está nada bien. No vuelvas a contactarme o te denunciaré ante tu supervisor.
spam ,¡Especial de San Valentín! ¡Gana más de 1000 £ en nuestro concurso y lleva a tu pareja al viaje de su vida! Envía GO al 83600 ahora. 150p/mensaje recibido. Atención al cliente: 08718720201.
ham  ,"¡Ta-Daaaaa! Ya estoy en casa, nena, ¿sigues despierta?"
ham  ,Genial. ¿Y cómo es que nunca te han invitado a cenar ni a beber?
ham  ,Solo durmiendo...y navegando
ham  ,"Lo siento, llamaré más tarde."
ham  ,"¿Me estás llamando, verdad? Llama a mi teléfono móvil..."
ham  ,"Ok, eso es genial, muchas gracias."
ham  ,"¡Supongo que ya llegó el mensaje! ¡Debes tener miles de mensajes ahora! Feliz lectura. El que escribí de Wiv, Hola Caroline, al final es mi favorito. Dios lo bendiga."
ham  ,"¿Dónde te has estado escondiendo, extraño?"
ham  ,No me interesa hacer eso.
ham  ,Mi hermana ganó dos rondas en Birla Soft ayer.
ham  ,Buenas noches...tc...práctica en curso
ham  ,"Hola, acabo de ver tu correo. Por si no te he enviado mi número, este es mi número."
ham  ,Un pequeño problema de prestigio ahora.
spam ,"¿Te apetece echar un polvo? A mí sí. ¿Te interesa? sextextuk.com Envía un mensaje de texto con la palabra XXUK SUZY al 69876. Los mensajes cuestan 1,50 por mensaje. Los términos y condiciones se indican en el sitio web. X"
ham  ,Solo quería saber cómo estás. Extraño mucho ver a Jeremiah. Que tengas un excelente mes.
ham  ,"No puedo ayudarte con eso, nunca he tenido un iPhone."
ham  ,Si no estás en mi coche en una hora y media me volveré loco.
ham  ,"¡HOY es el día del perdón! Si alguna vez estuve enojado contigo, si alguna vez me porté mal o te lastimé, por favor, por favor, SOLO DATE UNA BOFETADA, porque es tu culpa, básicamente soy BUENO."
ham  ,¿Ustedes alguna vez calcularon cuánto necesitamos para el alcohol? Jay y yo estamos tratando de calcular cuánto podemos gastar de manera segura en marihuana.
ham  ,&lt;#&gt; ISH MINUTOS FUERON HACE 5 MINUTOS. WTF.
ham  ,"Gracias por llamar. Olvidé desearte Feliz Onam, Sirji. Estoy bien aquí y me acordé de ti cuando conocí a una persona de seguros. Te veo en Qatar, Insha Allah. Rakhesh, ex Tata AIG que se unió a TISSCO, Tayseer."
spam ,"Felicitaciones, recibió 500 vales de CD o 125 obsequios garantizados y entrada gratuita al sorteo semanal de 100. Envíe un mensaje de texto con la palabra MUSIC al 87066. TnC: www.Ldew.com1win150ppmx3age16"
spam ,"Actualmente, su saldo en efectivo es de 500 libras. Para maximizar su ingreso de efectivo, envíe EFECTIVO al 86688 por solo 150 p./mensaje. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL"
ham  ,"Soy actor. Cuando trabajo, trabajo por la noche y duermo hasta tarde. Como ahora estoy desempleado, SIEMPRE duermo hasta tarde. Cuando estás desempleado, todos los días son sábados."
ham  ,"Hola, acabo de llegar, chico de St. Andrews. ¡Es un largo camino! Hace frío. Te mantendré informado."
ham  ,"Ja, ja, genial, genial, chikku chikku :-): -DB-)"
ham  ,"Oh, vale, no hay problema."
ham  ,Comprueba el estado de Audrey ahora mismo
ham  ,Estoy muy ocupado. Estoy intentando terminar el año nuevo. Espero poder conocerte finalmente...
ham  ,"¡Buenas tardes, sol! ¿Cómo amanece ese día? ¿Estamos renovados y felices de estar vivos? ¿Respiramos el aire y sonreímos? Pienso en ti, mi amor... Como siempre"
ham  ,"Bueno, sé que Z cuidará de mí. Así que no te preocupes."
spam ,"Update_Now - ¡Oferta de Navidad! Los últimos Motorola, SonyEricsson y Nokia y Bluetooth GRATIS. Doble de minutos y 1000 mensajes de texto en Orange. Llama a MobileUpd8 al 08000839402 o llama al 2optout/F4Q="
spam ,"Aquí tienes tu código de descuento RP176781. Para dejar de recibir mensajes, responde stop. www.regalportfolio.co.uk. Atención al cliente 08717205546"
ham  ,¿Qué uniforme? ¿Dónde conseguirlo?
ham  ,"Genial, envíame un mensaje de texto cuando estés listo."
ham  ,"Hola mi niño... Vaya, ya te extraño y acabo de despertar. Ojalá estuvieras aquí en la cama conmigo, abrazándome. Te amo..."
ham  ,También te consentiré en la cama :)
ham  ,"Voy a bañarme, te enviaré un mensaje el próximo &lt;#&gt; min."
ham  ,"No puedo seguir hablando con personas si no estoy seguro de poder pagarles si aceptan el precio. Por eso, díganme qué quieren comprar realmente y cuánto están dispuestos a pagar."
spam ,"Gracias por su pedido de tono de llamada, referencia T91. Se le cobrarán 4 GBP por semana. Puede darse de baja en cualquier momento llamando al servicio de atención al cliente al 09057039994"
ham  ,¿Puedes decirme qué pasó?
ham  ,Podrías haberme visto... no reconocí tu cara.:)
ham  ,"Bueno, no pasan muchas cosas en Lindsay en Año Nuevo *suspira* Algunos bares en Ptbo y el Blue Heron tienen algo que hacer."
ham  ,Mantengo mi payasam allí si Rinu trae
ham  ,"Me dijeron que el señor Ranjith me había llamado. Solo le envié un mensaje de texto como ese porque estaba verificando el proyecto. Prabu me lo dijo hoy, así que no me confunda."
ham  ,"Supongo que por eso estás preocupada. Debes saber que el cuerpo se repara por sí solo. Y estoy segura de que no deberías preocuparte. Lo tomaremos con calma. Primero las pruebas, te indicarán cuándo es tu ovulación y luego relájate. Nada de lo que has dicho es motivo de preocupación, pero seguiré haciéndote un seguimiento."
ham  ,"Sí, claro, dame un par de minutos para localizar mi billetera."
ham  ,"Oye, déjalo. No es gran cosa:-) Cuídate."
ham  ,"Oye, llegaré tarde... Te veo a las 9:45+"
spam ,"Doble de minutos y mensajes de texto durante 4 meses y 6 meses de Bluetooth GRATIS en Orange. Disponible en teléfonos Sony, Nokia y Motorola. Llama a MobileUpd8 al 08000839402 o llama al 2optout/N9DX"
ham  ,El señor búho necesitó tres lamidas
ham  ,Lugar del cliente te llamaré.
ham  ,Mm esa vez que no te gusta divertirte
spam ,Alquiler de Orange Line a mitad de precio durante 4 meses y teléfonos con cámara de última generación GRATIS. ¿Tienes tu teléfono desde hace 11 meses? Llama a MobilesDirect gratis al 08000938767 para actualizarlo ahora. or2stoptxt
ham  ,"Sí, ahora estoy tomando mi almuerzo buffet... ¿Ya comiste?"
ham  ,"¿Eh, qué tarde? ¿Para la cena?"
ham  ,"Hola, ¿este sábado vamos a hacer solo pilates introductorio o también kickboxing?"
ham  ,Solo por la mañana puedo estar bien.
ham  ,"Sí, creo que sí. Estoy en la oficina, pero mi regazo está en la habitación. Creo que eso ha estado así durante los últimos días. No lo apagué."
ham  ,¿Paso a buscarte sobre las 7:30? ¿A qué hora vas?
ham  ,"A partir de ahora, el premio al desempeño se calcula cada dos meses, no para el período actual de un mes."
ham  ,"Estaba durmiendo y tal vez todavía esté durmiendo cuando me devuelvas la llamada. Un mensaje de texto es genial. Eres genial, hermana. Te enviaré un mensaje de texto cuando me despierte."
ham  ,"Siempre estás exponiendo tu negocio. Subes fotos de tu trasero a Facebook. Eres una de las personas más abiertas que he conocido. ¿Por qué iba a pensar que una foto de tu habitación te haría daño, te haría sentir violada?"
ham  ,"Buenas noches señor, Al Salam Wahleykkum. Comparto una feliz noticia. Por la gracia de Dios, recibí una oferta de Tayseer, TISSCO y me uní. Espero que esté bien. Inshah Allah, nos vemos algún día. Rakhesh, visitante de la India."
ham  ,Hmmm...k...pero quiero cambiar el campo rápidamente da:-)quiero ser administrador del sistema o administrador de red..
spam ,"TONO DE LLAMADA GRATIS. Envía un mensaje de texto con la palabra FIRST al 87131 para recibir un mensaje de texto o envía un mensaje de texto con la palabra GET al 87131 para recibir un tono real. ¿Necesitas ayuda? 0845 2814032 16. Después del primer mensaje gratuito, los tonos cuestan 3 veces £150 por semana para finalizar el mensaje de texto."
ham  ,"Querida, ¿cómo está Chechi? ¿Hablaste con ella?"
ham  ,La crema para el cabello no ha sido enviada.
ham  ,Pero nada de eso sucederá hasta que llegues aquí.
ham  ,"Sí, la gran quema del árbol de Navidad de Loxahatchee comienza en una hora."
ham  ,"Jaja, acostúmbrate a conducir hasta USF, conozco a muchos fumetas."
ham  ,Todo iba bien hasta que esta tarde tuve una clase un poco desastrosa con mis seres queridos. Espero que el día libre esté bien. Un café estaría bien porque no puedo quedarme hasta tarde mañana. ¿La misma hora y el mismo lugar de siempre?
